Series Name,"Series Code","Country Name","Country Code","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Monaco","MCO","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Moldova","MDA","","","","","","","","","","","","","","","","5.6399998664856","4.34000015258789","4.01000022888184","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Madagascar","MDG","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Maldives","MDV","","","","","","","","","","","","","","","5.03000020980835","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Middle East & North Africa","MEA","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Mexico","MEX","8.35999965667725","5.76000022888184","5.94999980926514","3.44000005722046","2.84999990463257","4.30000019073486","2.34999990463257","2.49000000953674","6.3899998664856","4.73000001907349","4.48999977111816","5.30000019073486","5.28000020980835","5.1100001335144","5.76000022888184","5.65999984741211","5.19000005722046","5.57999992370605","","","4.94999980926514"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Marshall Islands","MHL","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Middle income","MIC","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Macedonia, FYR","MKD","","","","","","","","","","","22.9400005340576","23.2299995422363","23.7099990844727","24.8099994659424","24.7999992370605","26.2600002288818","26.0300006866455","26.7399997711182","24.6299991607666","22.5499992370605",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Mali","MLI","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Malta","MLT","","","","","3.44000005722046","0.910000026226044","4.07999992370605","2.88000011444092","0.699999988079071","3.54999995231628","2.96000003814697","2.51999998092651","1.41999995708466","3.04999995231628","1.87999999523163","2.21000003814697","2.89000010490417","2.5699999332428","2.8199999332428","2.40000009536743",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Myanmar","MMR","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Middle East & North Africa (excluding high income)","MNA","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Montenegro","MNE","","","","","","","","","","","","","","","","13.8500003814697","11.5900001525879","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Mongolia","MNG","","","","","","","","","","","","","","10.6800003051758","7.80999994277954","6.26999998092651","6.42999982833862","8.05000019073486","6.42999982833862","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Northern Mariana Islands","MNP","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Mozambique","MOZ","","","","","","","","","","","","","","","","","20.2600002288818","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Mauritania","MRT","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Mauritius","MUS","","","","","","","","","6.98999977111816","7.57999992370605","6.34000015258789","5.75","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Malawi","MWI","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Malaysia","MYS","","","","","","","","","","","","","4.3600001335144","3.44000005722046","3.74000000953674","4.28000020980835","3.82999992370605","4.32999992370605","4.32000017166138","4.03999996185303",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","North America","NAC","3.72492167517804","3.33167625091963","2.86942404834458","2.67586481506585","2.49566638991675","2.91979903538063","3.56688931198135","3.59280849699568","3.37935487043218","3.13278165221066","2.88195435517001","2.72434771985946","3.24113802682677","2.57310417576354","2.68520492765344","2.53308788535816","2.47687509557912","2.27261870706504","2.093761969517","1.41999995708466","1.87935928429329"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Namibia","NAM","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","New Caledonia","NCL","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Niger","NER","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Nigeria","NGA","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Nicaragua","NIC","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Netherlands","NLD","5.07000017166138","4.5","2.91000008583069","2.04999995231628","2.14000010490417","1.61000001430511","1.67999994754791","2.01999998092651","2.58999991416931","2.80999994277954","2.29999995231628","1.89999997615814","1.70000004768372","2.17000007629395","2.69000005722046","3.41000008583069","3.73000001907349","4.28999996185303","4.28000020980835","4.09999990463257",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Norway","NOR","3.8199999332428","3.11999988555908","2.88000011444092","2.07999992370605","2.17000007629395","2.15000009536743","2.5","2.88000011444092","2.98000001907349","2.46000003814697","1.74000000953674","1.5","1.35000002384186","1.6599999666214","1.85000002384186","1.75","1.36000001430511","1.87999999523163","2.35999989509583","2.49000000953674","2.60999989509583"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Nepal","NPL","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Nauru","NRU","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","New Zealand","NZL","","1.45000004768372","","1.74000000953674","2.04999995231628","2.20000004768372","2.30999994277954","","4.63000011444092","3.72000002861023","3.16000008583069","2.83999991416931","3.09999990463257","4.1100001335144","4.55999994277954","4.42000007629395","4.96000003814697","4.23000001907349","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","OECD members","OED","7.67049285876638","6.95281476101587","7.19694575271031","6.47042632157832","5.83795996650168","5.16356936942751","5.6468170308711","5.69388429835886","6.06528284031373","5.55687406695113","4.85181066693238","4.56621080055505","4.53185127234704","4.96764137599783","5.3725655693908","5.76127699378559","6.51470203404711","7.13802956358917","7.46668784751263","7.18608889128898",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Oman","OMN","2.96000003814697","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Other small states","OSS","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Pakistan","PAK","","","","","","","20.6800003051758","","20.2199993133545","","14.1800003051758","12.6499996185303","16.9300003051758","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Panama","PAN","","","","","","","","16.9099998474121","16.2700004577637","14.5900001525879","11.0500001907349","7.90000009536743","6.78999996185303","","","3.94000005722046","4.26999998092651","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Peru","PER","","8.67000007629395","9.57999992370605","11.1400003433228","8.63000011444092","9.5600004196167","","9.03999996185303","11.1099996566772","9.97000026702881","8.02000045776367","7.88000011444092","7.34000015258789","","","","","6.26000022888184","","5.03999996185303",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Philippines","PHL","","","","","","","","","14.4700002670288","","10","9.05000019073486","9.5","9.82999992370605","9.31999969482422","8.89999961853027","8.07999992370605","","8.14999961853027","7.28000020980835",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Palau","PLW","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Papua New Guinea","PNG","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Poland","POL","5.15000009536743","3.79999995231628","2.49000000953674","3.5","5.90000009536743","6.8899998664856","7.44000005722046","7.69000005722046","8.11999988555908","7.98999977111816","6.40000009536743","5.25","4.23000001907349","4.71999979019165","5.32999992370605","5.82999992370605","6.21999979019165","6.3600001335144","5.30000019073486","4.32999992370605",""
