Year,Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper
2005,MONTENEGRO,MNE,0.16,0.25,3.00,54.81,39.71,65.55
2006,MONTENEGRO,MNE,0.27,0.15,8.00,55.77,47.37,62.20
2007,MONTENEGRO,MNE,0.27,0.14,9.00,55.77,47.85,64.11
2008,MONTENEGRO,MNE,0.25,0.14,10.00,56.73,48.33,61.72
2009,MONTENEGRO,MNE,0.26,0.15,10.00,56.40,48.58,62.26
2010,MONTENEGRO,MNE,0.20,0.14,10.00,55.45,48.58,60.85
2011,MONTENEGRO,MNE,0.23,0.15,9.00,55.87,48.60,62.15
2012,MONTENEGRO,MNE,0.24,0.14,9.00,56.81,50.47,63.55
2013,MONTENEGRO,MNE,0.19,0.14,9.00,56.34,47.20,60.75
2014,MONTENEGRO,MNE,0.18,0.15,7.00,55.17,47.55,61.76
2015,MONTENEGRO,MNE,0.15,0.15,8.00,53.20,45.59,61.27
1996,MOROCCO,MAR,-0.36,0.22,5.00,37.98,26.79,52.15
1998,MOROCCO,MAR,-0.19,0.23,5.00,44.23,33.01,55.02
2000,MOROCCO,MAR,-0.47,0.21,6.00,33.65,24.40,47.85
2002,MOROCCO,MAR,-0.52,0.16,9.00,34.62,24.40,41.63
2003,MOROCCO,MAR,-0.84,0.15,10.00,25.48,19.62,29.67
2004,MOROCCO,MAR,-0.55,0.14,12.00,32.21,25.36,38.28
2005,MOROCCO,MAR,-0.73,0.14,13.00,26.92,21.53,32.06
2006,MOROCCO,MAR,-0.73,0.12,15.00,27.88,22.01,31.58
2007,MOROCCO,MAR,-0.74,0.12,15.00,27.88,21.05,31.58
2008,MOROCCO,MAR,-0.79,0.11,16.00,26.44,21.53,29.19
2009,MOROCCO,MAR,-0.78,0.11,16.00,28.44,21.23,30.19
2010,MOROCCO,MAR,-0.73,0.11,16.00,28.91,23.11,30.19
2011,MOROCCO,MAR,-0.74,0.11,17.00,27.70,23.83,29.91
2012,MOROCCO,MAR,-0.63,0.11,18.00,28.64,24.77,33.64
2013,MOROCCO,MAR,-0.73,0.10,18.00,27.70,22.43,30.37
2014,MOROCCO,MAR,-0.74,0.12,14.00,27.59,22.06,30.88
2015,MOROCCO,MAR,-0.66,0.12,13.00,28.08,24.51,31.86
1996,MOZAMBIQUE,MOZ,-0.35,0.22,5.00,38.94,26.79,52.15
1998,MOZAMBIQUE,MOZ,-0.20,0.23,5.00,43.75,32.06,55.02
2000,MOZAMBIQUE,MOZ,-0.23,0.21,6.00,44.71,30.62,51.67
2002,MOZAMBIQUE,MOZ,-0.22,0.17,9.00,41.83,35.41,50.24
2003,MOZAMBIQUE,MOZ,-0.04,0.16,10.00,45.19,39.71,53.59
2004,MOZAMBIQUE,MOZ,-0.06,0.15,12.00,47.12,39.23,55.98
2005,MOZAMBIQUE,MOZ,0.00,0.14,13.00,50.48,39.71,56.94
2006,MOZAMBIQUE,MOZ,-0.08,0.11,16.00,45.67,38.76,51.20
2007,MOZAMBIQUE,MOZ,-0.08,0.11,16.00,46.15,38.28,52.15
2008,MOZAMBIQUE,MOZ,-0.07,0.11,16.00,46.15,40.67,52.15
2009,MOZAMBIQUE,MOZ,-0.11,0.11,17.00,45.02,39.15,52.36
2010,MOZAMBIQUE,MOZ,-0.11,0.11,16.00,45.02,37.26,51.89
2011,MOZAMBIQUE,MOZ,-0.19,0.11,16.00,42.25,35.05,49.07
2012,MOZAMBIQUE,MOZ,-0.19,0.12,16.00,43.19,35.98,50.00
2013,MOZAMBIQUE,MOZ,-0.27,0.11,17.00,40.38,32.24,46.73
2014,MOZAMBIQUE,MOZ,-0.24,0.13,14.00,39.90,33.82,49.02
2015,MOZAMBIQUE,MOZ,-0.28,0.13,13.00,37.93,30.88,45.59
1996,MYANMAR,MMR,-1.92,0.22,5.00,1.44,0.00,6.70
1998,MYANMAR,MMR,-1.94,0.23,5.00,1.44,0.00,7.18
2000,MYANMAR,MMR,-2.06,0.23,5.00,0.48,0.00,3.83
2002,MYANMAR,MMR,-2.02,0.17,7.00,0.96,0.00,3.35
2003,MYANMAR,MMR,-2.13,0.17,7.00,0.48,0.00,2.39
2004,MYANMAR,MMR,-2.16,0.18,8.00,0.00,0.00,1.44
2005,MYANMAR,MMR,-2.22,0.18,8.00,0.00,0.00,2.39
2006,MYANMAR,MMR,-2.22,0.15,8.00,0.48,0.00,2.39
2007,MYANMAR,MMR,-2.20,0.15,8.00,0.48,0.00,2.39
2008,MYANMAR,MMR,-2.19,0.15,8.00,0.48,0.00,2.39
2009,MYANMAR,MMR,-2.15,0.15,8.00,0.95,0.00,2.83
2010,MYANMAR,MMR,-2.08,0.15,8.00,0.95,0.00,3.77
2011,MYANMAR,MMR,-1.88,0.12,10.00,2.82,1.87,4.67
2012,MYANMAR,MMR,-1.65,0.12,11.00,4.23,2.80,7.48
2013,MYANMAR,MMR,-1.50,0.11,13.00,6.57,4.21,12.62
2014,MYANMAR,MMR,-1.40,0.13,10.00,9.36,4.90,14.71
2015,MYANMAR,MMR,-1.30,0.13,10.00,13.30,7.35,19.12
1996,NAMIBIA,NAM,0.49,0.22,5.00,63.94,54.55,73.21
1998,NAMIBIA,NAM,0.28,0.23,5.00,57.69,47.37,66.51
2000,NAMIBIA,NAM,0.31,0.21,6.00,57.21,50.24,66.99
2002,NAMIBIA,NAM,0.23,0.16,10.00,54.33,47.85,62.68
2003,NAMIBIA,NAM,0.22,0.16,10.00,53.37,44.98,62.68
2004,NAMIBIA,NAM,0.32,0.16,11.00,57.69,51.20,67.46
2005,NAMIBIA,NAM,0.37,0.15,13.00,59.62,54.07,66.99
2006,NAMIBIA,NAM,0.47,0.13,13.00,61.06,55.50,69.86
2007,NAMIBIA,NAM,0.44,0.13,14.00,59.62,55.02,67.46
2008,NAMIBIA,NAM,0.44,0.13,13.00,59.62,55.50,68.42
2009,NAMIBIA,NAM,0.37,0.13,15.00,58.29,54.72,67.45
2010,NAMIBIA,NAM,0.35,0.13,15.00,58.29,54.25,65.57
2011,NAMIBIA,NAM,0.34,0.13,15.00,58.22,54.21,65.42
2012,NAMIBIA,NAM,0.38,0.13,14.00,59.15,56.07,65.89
2013,NAMIBIA,NAM,0.39,0.12,15.00,59.62,56.54,65.89
2014,NAMIBIA,NAM,0.54,0.13,12.00,67.00,59.31,71.08
2015,NAMIBIA,NAM,0.56,0.13,13.00,67.49,59.31,72.06
1996,NAURU,NRU,0.98,0.40,2.00,76.44,60.29,99.52
1998,NAURU,NRU,0.99,0.36,2.00,76.92,60.29,98.09
2000,NAURU,NRU,0.93,0.36,2.00,75.96,58.85,95.69
2002,NAURU,NRU,0.93,0.30,2.00,73.56,60.29,94.74
2003,NAURU,NRU,1.10,0.31,2.00,86.54,66.03,100.00
2004,NAURU,NRU,1.05,0.36,2.00,83.17,62.20,96.17
2005,NAURU,NRU,1.05,0.35,2.00,82.69,63.64,97.61
2006,NAURU,NRU,1.08,0.26,2.00,85.58,68.42,96.17
2007,NAURU,NRU,1.07,0.25,2.00,83.17,67.46,96.17
2008,NAURU,NRU,1.10,0.25,2.00,85.10,68.90,97.13
2009,NAURU,NRU,1.10,0.25,2.00,84.36,67.92,96.70
2010,NAURU,NRU,1.08,0.26,2.00,82.46,67.92,96.23
2011,NAURU,NRU,1.10,0.26,2.00,84.51,67.76,95.79
2012,NAURU,NRU,1.11,0.28,2.00,84.98,67.29,96.26
2013,NAURU,NRU,1.07,0.27,2.00,83.57,66.36,96.26
2014,NAURU,NRU,0.85,0.25,1.00,72.41,61.76,91.67
2015,NAURU,NRU,0.58,0.24,1.00,67.98,54.41,75.49
1996,NEPAL,NPL,-0.12,0.30,3.00,47.60,31.10,61.24
1998,NEPAL,NPL,-0.27,0.30,3.00,42.31,26.79,55.02
2000,NEPAL,NPL,-0.30,0.30,3.00,41.83,24.88,55.50
2002,NEPAL,NPL,-0.85,0.20,5.00,23.56,15.79,34.93
2003,NEPAL,NPL,-0.92,0.18,6.00,23.56,15.79,29.67
2004,NEPAL,NPL,-1.15,0.17,8.00,16.35,8.13,22.97
2005,NEPAL,NPL,-1.19,0.17,9.00,12.98,8.13,22.97
2006,NEPAL,NPL,-0.91,0.12,12.00,23.08,17.70,28.23
2007,NEPAL,NPL,-0.59,0.13,12.00,30.29,25.36,35.41
2008,NEPAL,NPL,-0.54,0.12,12.00,30.29,27.75,36.36
2009,NEPAL,NPL,-0.47,0.12,13.00,32.70,30.19,40.09
2010,NEPAL,NPL,-0.48,0.12,13.00,33.18,29.25,37.26
2011,NEPAL,NPL,-0.48,0.12,13.00,31.92,28.97,38.79
2012,NEPAL,NPL,-0.68,0.12,13.00,27.70,23.83,33.18
2013,NEPAL,NPL,-0.56,0.11,13.00,29.58,27.10,36.45
2014,NEPAL,NPL,-0.48,0.14,10.00,32.51,28.43,39.22
2015,NEPAL,NPL,-0.43,0.13,10.00,33.50,28.92,40.69
1996,NETHERLANDS,NLD,1.61,0.22,6.00,99.04,87.08,100.00
1998,NETHERLANDS,NLD,1.63,0.23,6.00,100.00,88.52,100.00
2000,NETHERLANDS,NLD,1.60,0.22,7.00,98.56,88.04,100.00
2002,NETHERLANDS,NLD,1.50,0.20,8.00,96.63,88.04,100.00
2003,NETHERLANDS,NLD,1.51,0.19,8.00,97.12,88.04,100.00
2004,NETHERLANDS,NLD,1.72,0.19,8.00,98.08,90.91,100.00
2005,NETHERLANDS,NLD,1.68,0.19,8.00,99.04,90.43,100.00
2006,NETHERLANDS,NLD,1.60,0.17,9.00,99.52,91.87,100.00
2007,NETHERLANDS,NLD,1.58,0.17,9.00,99.52,91.39,100.00
2008,NETHERLANDS,NLD,1.54,0.17,9.00,98.08,90.91,100.00
2009,NETHERLANDS,NLD,1.49,0.15,10.00,96.21,91.04,100.00
2010,NETHERLANDS,NLD,1.49,0.15,10.00,96.21,90.09,100.00
2011,NETHERLANDS,NLD,1.58,0.14,11.00,97.18,92.99,100.00
2012,NETHERLANDS,NLD,1.64,0.14,11.00,97.18,93.46,100.00
2013,NETHERLANDS,NLD,1.59,0.13,11.00,96.71,92.52,100.00
2014,NETHERLANDS,NLD,1.58,0.15,9.00,98.52,92.16,100.00
2015,NETHERLANDS,NLD,1.57,0.15,9.00,98.03,92.16,100.00
1996,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,NETHERLANDS ANTILLES (FORMER),ANT,0.47,0.39,1.00,63.46,43.54,84.69
2005,NETHERLANDS ANTILLES (FORMER),ANT,0.64,0.42,1.00,69.23,47.85,89.95
2006,NETHERLANDS ANTILLES (FORMER),ANT,0.58,0.51,1.00,66.83,38.76,95.22
2007,NETHERLANDS ANTILLES (FORMER),ANT,0.56,0.53,1.00,65.38,36.84,95.69
2008,NETHERLANDS ANTILLES (FORMER),ANT,0.57,0.53,1.00,65.87,38.76,95.22
2009,NETHERLANDS ANTILLES (FORMER),ANT,0.35,0.52,1.00,57.82,31.13,88.21
2010,NETHERLANDS ANTILLES (FORMER),ANT,0.37,0.49,1.00,58.77,34.91,88.21
2011,NETHERLANDS ANTILLES (FORMER),ANT,0.38,0.46,1.00,59.15,35.05,87.38
2012,NETHERLANDS ANTILLES (FORMER),ANT,0.40,0.44,1.00,61.03,38.79,85.98
2013,NETHERLANDS ANTILLES (FORMER),ANT,0.40,0.47,1.00,60.09,36.45,87.38
2014,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1996,NEW ZEALAND,NZL,1.69,0.22,6.00,100.00,90.43,100.00
1998,NEW ZEALAND,NZL,1.63,0.23,6.00,99.52,88.52,100.00
2000,NEW ZEALAND,NZL,1.76,0.22,7.00,100.00,92.34,100.00
2002,NEW ZEALAND,NZL,1.54,0.21,7.00,99.04,88.04,100.00
2003,NEW ZEALAND,NZL,1.60,0.19,8.00,100.00,90.43,100.00
2004,NEW ZEALAND,NZL,1.68,0.19,8.00,97.12,90.43,100.00
2005,NEW ZEALAND,NZL,1.66,0.18,9.00,98.56,90.43,100.00
2006,NEW ZEALAND,NZL,1.54,0.16,11.00,97.60,91.39,100.00
2007,NEW ZEALAND,NZL,1.51,0.15,11.00,97.12,91.39,100.00
2008,NEW ZEALAND,NZL,1.51,0.15,11.00,97.12,90.91,100.00
2009,NEW ZEALAND,NZL,1.51,0.15,11.00,97.16,91.51,100.00
2010,NEW ZEALAND,NZL,1.55,0.15,11.00,97.16,91.98,100.00
2011,NEW ZEALAND,NZL,1.62,0.14,12.00,98.59,93.93,100.00
2012,NEW ZEALAND,NZL,1.65,0.13,12.00,98.12,93.46,100.00
2013,NEW ZEALAND,NZL,1.63,0.13,12.00,98.12,93.93,100.00
2014,NEW ZEALAND,NZL,1.55,0.14,10.00,97.54,92.16,100.00
2015,NEW ZEALAND,NZL,1.57,0.14,10.00,98.52,92.16,100.00
1996,NICARAGUA,NIC,-0.05,0.21,6.00,50.48,36.84,59.33
1998,NICARAGUA,NIC,-0.01,0.22,6.00,50.48,37.32,59.33
2000,NICARAGUA,NIC,-0.23,0.21,7.00,45.19,31.10,51.67
2002,NICARAGUA,NIC,-0.11,0.17,8.00,45.67,39.23,53.11
2003,NICARAGUA,NIC,0.15,0.15,10.00,50.96,44.50,60.77
2004,NICARAGUA,NIC,-0.01,0.15,12.00,49.52,41.15,56.46
2005,NICARAGUA,NIC,-0.21,0.15,13.00,39.90,33.49,53.11
2006,NICARAGUA,NIC,-0.23,0.12,15.00,39.42,33.01,45.93
2007,NICARAGUA,NIC,-0.24,0.12,15.00,39.90,34.45,46.89
2008,NICARAGUA,NIC,-0.39,0.12,15.00,34.62,29.19,42.11
2009,NICARAGUA,NIC,-0.45,0.11,16.00,34.12,30.19,40.09
2010,NICARAGUA,NIC,-0.49,0.11,16.00,32.70,29.25,36.32
2011,NICARAGUA,NIC,-0.58,0.12,16.00,29.58,27.10,35.05
2012,NICARAGUA,NIC,-0.54,0.11,17.00,30.52,27.57,35.98
2013,NICARAGUA,NIC,-0.45,0.11,16.00,32.39,28.50,41.12
2014,NICARAGUA,NIC,-0.37,0.13,13.00,35.47,29.90,42.65
2015,NICARAGUA,NIC,-0.39,0.13,13.00,34.98,28.92,42.65
1996,NIGER,NER,-1.83,0.24,4.00,2.88,0.00,8.61
1998,NIGER,NER,-1.61,0.26,4.00,4.33,0.96,13.40
2000,NIGER,NER,-0.20,0.23,5.00,45.67,30.14,54.07
2002,NIGER,NER,-0.28,0.18,7.00,41.35,30.62,49.28
2003,NIGER,NER,-0.17,0.17,7.00,41.83,35.41,49.76
2004,NIGER,NER,-0.18,0.19,8.00,42.79,33.49,53.59
2005,NIGER,NER,-0.30,0.18,9.00,38.46,30.14,50.24
2006,NIGER,NER,-0.38,0.13,12.00,34.13,30.62,42.58
2007,NIGER,NER,-0.43,0.13,13.00,35.10,30.14,42.11
2008,NIGER,NER,-0.50,0.13,13.00,32.21,27.75,39.23
2009,NIGER,NER,-0.78,0.13,13.00,27.01,20.28,30.19
2010,NIGER,NER,-0.67,0.13,13.00,29.38,25.00,34.91
2011,NIGER,NER,-0.29,0.13,14.00,38.50,31.31,46.73
2012,NIGER,NER,-0.33,0.13,14.00,38.03,30.84,45.33
2013,NIGER,NER,-0.35,0.12,15.00,37.09,30.37,43.46
2014,NIGER,NER,-0.24,0.13,12.00,40.39,33.82,49.51
2015,NIGER,NER,-0.25,0.13,12.00,39.41,31.86,47.06
1996,NIGERIA,NGA,-1.66,0.22,5.00,4.81,0.48,11.96
1998,NIGERIA,NGA,-1.22,0.23,5.00,12.50,4.78,23.92
2000,NIGERIA,NGA,-0.58,0.21,7.00,30.29,21.53,44.02
2002,NIGERIA,NGA,-0.71,0.16,10.00,27.40,20.10,37.80
2003,NIGERIA,NGA,-0.64,0.15,11.00,28.37,24.40,36.84
2004,NIGERIA,NGA,-0.77,0.15,12.00,25.48,19.14,33.01
2005,NIGERIA,NGA,-0.84,0.14,14.00,24.52,16.27,29.19
2006,NIGERIA,NGA,-0.64,0.11,17.00,30.29,25.36,33.01
2007,NIGERIA,NGA,-0.79,0.11,17.00,25.48,20.57,30.14
2008,NIGERIA,NGA,-0.76,0.11,17.00,27.40,21.53,29.19
2009,NIGERIA,NGA,-0.87,0.11,17.00,24.64,17.45,29.72
2010,NIGERIA,NGA,-0.80,0.11,17.00,27.01,19.81,30.19
2011,NIGERIA,NGA,-0.75,0.11,18.00,27.23,23.36,29.91
2012,NIGERIA,NGA,-0.73,0.11,18.00,27.23,21.50,30.37
2013,NIGERIA,NGA,-0.73,0.10,18.00,27.23,22.43,30.37
2014,NIGERIA,NGA,-0.65,0.12,14.00,29.06,24.02,33.82
2015,NIGERIA,NGA,-0.44,0.12,14.00,33.00,28.92,40.20
1996,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2007,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009,NIUE,NIU,-0.33,0.89,1.00,36.97,3.77,86.32
2010,NIUE,NIU,-0.30,0.88,1.00,36.97,3.77,86.32
2011,NIUE,NIU,-0.36,0.85,1.00,35.68,4.21,79.44
2012,NIUE,NIU,-0.42,0.84,1.00,34.27,3.74,77.10
2013,NIUE,NIU,-0.41,0.84,1.00,35.68,3.27,78.04
2014,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1996,NORWAY,NOR,1.60,0.22,6.00,98.56,87.08,100.00
1998,NORWAY,NOR,1.53,0.23,6.00,97.60,86.60,100.00
2000,NORWAY,NOR,1.57,0.22,7.00,97.12,87.56,100.00
2002,NORWAY,NOR,1.50,0.20,8.00,97.60,88.04,100.00
2003,NORWAY,NOR,1.51,0.19,8.00,96.63,87.56,100.00
2004,NORWAY,NOR,1.72,0.19,8.00,98.56,90.91,100.00
2005,NORWAY,NOR,1.64,0.18,9.00,98.08,89.95,100.00
2006,NORWAY,NOR,1.58,0.16,11.00,99.04,91.87,100.00
2007,NORWAY,NOR,1.58,0.15,11.00,100.00,92.34,100.00
2008,NORWAY,NOR,1.58,0.15,11.00,99.52,91.87,100.00
2009,NORWAY,NOR,1.58,0.15,11.00,99.53,92.45,100.00
2010,NORWAY,NOR,1.64,0.15,11.00,100.00,94.34,100.00
2011,NORWAY,NOR,1.67,0.14,12.00,100.00,94.86,100.00
2012,NORWAY,NOR,1.76,0.13,12.00,100.00,96.26,100.00
2013,NORWAY,NOR,1.77,0.13,12.00,100.00,96.26,100.00
2014,NORWAY,NOR,1.71,0.14,10.00,100.00,96.08,100.00
2015,NORWAY,NOR,1.70,0.14,10.00,100.00,96.08,100.00
1996,OMAN,OMN,-0.51,0.22,5.00,33.17,20.57,46.89
1998,OMAN,OMN,-0.66,0.23,5.00,29.81,17.22,42.11
2000,OMAN,OMN,-0.64,0.23,5.00,29.81,19.62,42.58
2002,OMAN,OMN,-0.71,0.21,6.00,26.92,19.62,39.71
2003,OMAN,OMN,-0.85,0.20,6.00,25.00,16.27,33.49
2004,OMAN,OMN,-0.63,0.18,6.00,27.88,21.53,36.84
2005,OMAN,OMN,-0.96,0.17,7.00,21.63,11.96,28.23
2006,OMAN,OMN,-1.12,0.15,7.00,17.31,9.57,25.36
2007,OMAN,OMN,-1.01,0.15,8.00,19.23,12.44,26.79
2008,OMAN,OMN,-1.02,0.14,9.00,18.75,12.44,26.79
2009,OMAN,OMN,-1.03,0.14,10.00,18.48,12.74,26.42
2010,OMAN,OMN,-1.00,0.13,10.00,19.43,13.68,27.83
2011,OMAN,OMN,-1.02,0.14,9.00,17.84,12.62,26.64
2012,OMAN,OMN,-0.98,0.13,9.00,18.78,14.49,26.64
2013,OMAN,OMN,-1.00,0.13,9.00,19.72,14.49,26.17
2014,OMAN,OMN,-1.05,0.14,7.00,19.70,12.25,26.47
2015,OMAN,OMN,-1.03,0.14,7.00,20.20,14.22,25.98
1996,PAKISTAN,PAK,-0.67,0.22,5.00,28.85,17.70,40.67
1998,PAKISTAN,PAK,-0.64,0.23,5.00,30.77,18.66,43.06
2000,PAKISTAN,PAK,-1.32,0.23,5.00,11.06,3.83,21.05
2002,PAKISTAN,PAK,-1.22,0.17,7.00,14.42,8.13,21.53
2003,PAKISTAN,PAK,-1.26,0.16,9.00,12.98,8.13,21.53
2004,PAKISTAN,PAK,-1.23,0.16,10.00,14.90,7.66,20.10
2005,PAKISTAN,PAK,-1.06,0.16,11.00,16.83,10.05,25.84
2006,PAKISTAN,PAK,-0.90,0.12,14.00,24.04,18.18,28.23
2007,PAKISTAN,PAK,-0.97,0.12,14.00,20.19,14.83,26.79
2008,PAKISTAN,PAK,-0.87,0.12,14.00,23.08,18.18,28.71
2009,PAKISTAN,PAK,-0.90,0.12,14.00,22.27,16.51,29.72
2010,PAKISTAN,PAK,-0.84,0.12,14.00,26.07,17.92,29.72
2011,PAKISTAN,PAK,-0.87,0.11,15.00,24.88,17.29,28.50
2012,PAKISTAN,PAK,-0.88,0.11,15.00,22.54,16.82,27.57
2013,PAKISTAN,PAK,-0.83,0.11,14.00,24.41,19.16,28.50
2014,PAKISTAN,PAK,-0.76,0.13,11.00,27.09,21.57,30.88
2015,PAKISTAN,PAK,-0.76,0.13,11.00,27.09,21.57,29.41
1996,PALAU,PLW,1.09,0.40,2.00,83.65,62.20,100.00
1998,PALAU,PLW,1.10,0.36,2.00,83.65,64.11,100.00
2000,PALAU,PLW,1.10,0.36,2.00,84.62,63.64,99.52
2002,PALAU,PLW,1.08,0.30,2.00,82.69,65.07,99.52
2003,PALAU,PLW,1.22,0.31,2.00,88.94,69.38,100.00
2004,PALAU,PLW,1.17,0.36,2.00,88.94,66.99,99.04
2005,PALAU,PLW,1.18,0.35,2.00,87.98,66.99,99.52
2006,PALAU,PLW,1.20,0.26,2.00,89.42,72.25,99.52
2007,PALAU,PLW,1.20,0.25,2.00,89.42,71.29,100.00
2008,PALAU,PLW,1.24,0.25,2.00,89.90,71.77,100.00
2009,PALAU,PLW,1.22,0.25,2.00,90.05,70.28,100.00
2010,PALAU,PLW,1.20,0.26,2.00,89.10,70.28,99.53
2011,PALAU,PLW,1.21,0.26,2.00,89.67,70.09,99.07
2012,PALAU,PLW,1.22,0.28,2.00,89.20,71.03,98.60
2013,PALAU,PLW,1.23,0.27,2.00,89.67,71.03,98.60
2014,PALAU,PLW,1.22,0.25,1.00,89.16,71.08,99.02
2015,PALAU,PLW,1.23,0.24,1.00,89.16,73.04,99.51
1996,PANAMA,PAN,0.00,0.21,6.00,51.44,39.71,60.29
1998,PANAMA,PAN,0.46,0.22,6.00,62.02,52.15,71.77
2000,PANAMA,PAN,0.60,0.21,7.00,65.87,56.46,76.08
2002,PANAMA,PAN,0.60,0.20,8.00,65.87,55.02,73.68
2003,PANAMA,PAN,0.47,0.17,9.00,61.54,52.63,70.33
2004,PANAMA,PAN,0.51,0.17,11.00,63.94,56.46,74.64
2005,PANAMA,PAN,0.44,0.17,11.00,62.50,54.55,71.29
2006,PANAMA,PAN,0.58,0.15,12.00,64.90,56.94,73.68
2007,PANAMA,PAN,0.60,0.15,12.00,66.83,57.89,72.73
2008,PANAMA,PAN,0.58,0.14,12.00,66.35,57.89,71.77
2009,PANAMA,PAN,0.58,0.14,13.00,66.82,58.02,70.28
2010,PANAMA,PAN,0.52,0.14,13.00,63.98,56.60,69.34
2011,PANAMA,PAN,0.52,0.14,13.00,64.32,56.54,69.63
2012,PANAMA,PAN,0.45,0.12,14.00,62.91,57.01,67.29
2013,PANAMA,PAN,0.40,0.12,14.00,60.56,56.54,65.89
2014,PANAMA,PAN,0.48,0.13,11.00,64.04,57.35,70.10
2015,PANAMA,PAN,0.50,0.13,11.00,65.02,58.33,70.59
1996,PAPUA NEW GUINEA,PNG,0.09,0.22,5.00,53.37,42.11,62.20
1998,PAPUA NEW GUINEA,PNG,0.07,0.23,5.00,51.92,40.67,61.72
2000,PAPUA NEW GUINEA,PNG,-0.08,0.23,5.00,49.04,33.97,56.46
2002,PAPUA NEW GUINEA,PNG,-0.14,0.18,6.00,45.19,38.28,52.63
2003,PAPUA NEW GUINEA,PNG,-0.15,0.18,6.00,42.79,35.41,50.24
2004,PAPUA NEW GUINEA,PNG,-0.37,0.18,7.00,36.54,27.27,46.41
2005,PAPUA NEW GUINEA,PNG,-0.20,0.18,8.00,41.83,32.06,54.07
2006,PAPUA NEW GUINEA,PNG,0.05,0.15,8.00,48.56,40.67,56.46
2007,PAPUA NEW GUINEA,PNG,0.11,0.15,8.00,52.40,44.98,57.89
2008,PAPUA NEW GUINEA,PNG,0.05,0.15,8.00,49.52,42.11,56.94
2009,PAPUA NEW GUINEA,PNG,0.02,0.15,9.00,48.82,41.51,56.60
2010,PAPUA NEW GUINEA,PNG,0.00,0.14,9.00,48.82,39.62,55.66
2011,PAPUA NEW GUINEA,PNG,0.00,0.14,9.00,49.30,40.65,56.07
2012,PAPUA NEW GUINEA,PNG,-0.03,0.14,9.00,48.83,41.12,56.54
2013,PAPUA NEW GUINEA,PNG,0.03,0.13,9.00,49.77,42.99,57.01
2014,PAPUA NEW GUINEA,PNG,0.05,0.15,7.00,49.75,42.16,58.33
2015,PAPUA NEW GUINEA,PNG,0.06,0.14,7.00,49.26,42.65,58.33
1996,PARAGUAY,PRY,-0.18,0.21,6.00,44.71,33.01,54.55
1998,PARAGUAY,PRY,-0.36,0.22,6.00,37.98,29.19,51.20
2000,PARAGUAY,PRY,-0.65,0.21,7.00,28.85,20.10,41.15
2002,PARAGUAY,PRY,-0.54,0.17,9.00,32.21,23.92,41.63
2003,PARAGUAY,PRY,-0.41,0.17,9.00,36.54,26.79,43.54
2004,PARAGUAY,PRY,-0.48,0.16,11.00,33.65,26.32,41.63
2005,PARAGUAY,PRY,-0.41,0.16,11.00,35.10,28.23,45.93
2006,PARAGUAY,PRY,-0.31,0.13,13.00,37.02,32.06,44.98
2007,PARAGUAY,PRY,-0.21,0.13,13.00,41.83,35.41,47.85
2008,PARAGUAY,PRY,-0.16,0.12,13.00,44.23,34.93,49.28
2009,PARAGUAY,PRY,-0.17,0.12,14.00,42.18,35.38,49.06
2010,PARAGUAY,PRY,-0.11,0.12,14.00,45.50,36.32,52.83
2011,PARAGUAY,PRY,-0.11,0.12,14.00,45.54,37.38,52.80
2012,PARAGUAY,PRY,-0.14,0.12,14.00,44.13,37.38,52.34
2013,PARAGUAY,PRY,-0.13,0.12,14.00,44.13,37.85,52.80
2014,PARAGUAY,PRY,-0.15,0.14,11.00,42.86,34.80,50.00
