Year,Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper
2010,MONGOLIA,MNG,-0.22,0.15,12.00,44.02,35.71,53.33
2011,MONGOLIA,MNG,-0.20,0.15,12.00,45.97,35.38,53.77
2012,MONGOLIA,MNG,-0.20,0.16,13.00,45.50,35.38,54.25
2013,MONGOLIA,MNG,-0.31,0.16,13.00,42.18,31.13,52.36
2014,MONGOLIA,MNG,-0.25,0.18,12.00,45.19,31.58,54.55
2015,MONGOLIA,MNG,-0.33,0.16,14.00,42.31,29.67,51.20
1996,MONTENEGRO,MNE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,MONTENEGRO,MNE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,MONTENEGRO,MNE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,MONTENEGRO,MNE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,MONTENEGRO,MNE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,MONTENEGRO,MNE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,MONTENEGRO,MNE,-0.13,0.45,1.00,50.98,20.49,67.80
2006,MONTENEGRO,MNE,-0.34,0.29,3.00,42.65,21.46,56.59
2007,MONTENEGRO,MNE,-0.16,0.25,4.00,50.49,29.47,58.45
2008,MONTENEGRO,MNE,-0.12,0.20,7.00,51.94,36.23,57.00
2009,MONTENEGRO,MNE,-0.04,0.19,7.00,52.15,39.05,60.00
2010,MONTENEGRO,MNE,-0.07,0.18,8.00,50.72,40.48,56.67
2011,MONTENEGRO,MNE,-0.06,0.17,8.00,51.66,39.62,56.60
2012,MONTENEGRO,MNE,0.02,0.19,8.00,53.55,43.40,60.38
2013,MONTENEGRO,MNE,0.06,0.19,8.00,54.03,45.28,63.68
2014,MONTENEGRO,MNE,0.12,0.20,8.00,55.77,46.41,66.99
2015,MONTENEGRO,MNE,0.23,0.19,9.00,60.10,51.20,70.81
1996,MOROCCO,MAR,-0.17,0.32,4.00,46.08,24.39,62.93
1998,MOROCCO,MAR,-0.06,0.27,6.00,51.47,27.80,63.90
2000,MOROCCO,MAR,-0.06,0.24,6.00,52.45,32.20,62.44
2002,MOROCCO,MAR,-0.16,0.20,8.00,47.55,35.12,59.02
2003,MOROCCO,MAR,-0.27,0.18,8.00,45.59,28.78,54.15
2004,MOROCCO,MAR,-0.23,0.17,9.00,46.57,31.71,57.07
2005,MOROCCO,MAR,-0.40,0.16,9.00,41.18,24.88,50.24
2006,MOROCCO,MAR,-0.17,0.17,10.00,49.51,34.15,55.12
2007,MOROCCO,MAR,-0.20,0.17,10.00,49.51,32.85,56.04
2008,MOROCCO,MAR,-0.18,0.17,10.00,48.54,36.23,55.07
2009,MOROCCO,MAR,-0.05,0.16,10.00,51.67,41.90,57.14
2010,MOROCCO,MAR,-0.07,0.16,10.00,51.20,41.43,56.67
2011,MOROCCO,MAR,-0.10,0.16,10.00,50.71,38.68,55.66
2012,MOROCCO,MAR,-0.08,0.16,12.00,50.71,40.57,56.60
2013,MOROCCO,MAR,-0.11,0.16,12.00,48.34,37.74,56.60
2014,MOROCCO,MAR,-0.12,0.16,12.00,49.52,38.28,55.98
2015,MOROCCO,MAR,-0.17,0.16,12.00,49.04,36.84,55.50
1996,MOZAMBIQUE,MOZ,-0.54,0.32,4.00,27.94,16.10,51.71
1998,MOZAMBIQUE,MOZ,-0.29,0.27,6.00,36.27,22.44,55.61
2000,MOZAMBIQUE,MOZ,-0.16,0.24,6.00,42.16,28.29,60.00
2002,MOZAMBIQUE,MOZ,-0.31,0.21,7.00,41.18,25.85,56.59
2003,MOZAMBIQUE,MOZ,-0.52,0.18,8.00,31.37,20.49,47.32
2004,MOZAMBIQUE,MOZ,-0.47,0.17,9.00,34.31,22.44,48.29
2005,MOZAMBIQUE,MOZ,-0.65,0.16,9.00,25.00,19.51,42.44
2006,MOZAMBIQUE,MOZ,-0.55,0.17,10.00,30.39,20.98,44.88
2007,MOZAMBIQUE,MOZ,-0.54,0.17,10.00,30.10,22.22,45.89
2008,MOZAMBIQUE,MOZ,-0.45,0.17,10.00,36.89,24.15,50.24
2009,MOZAMBIQUE,MOZ,-0.39,0.16,10.00,38.76,27.14,49.05
2010,MOZAMBIQUE,MOZ,-0.39,0.16,10.00,38.28,27.62,49.05
2011,MOZAMBIQUE,MOZ,-0.42,0.16,10.00,35.55,27.36,47.17
2012,MOZAMBIQUE,MOZ,-0.45,0.18,10.00,36.02,25.47,47.17
2013,MOZAMBIQUE,MOZ,-0.40,0.18,10.00,37.44,26.42,48.58
2014,MOZAMBIQUE,MOZ,-0.40,0.18,10.00,37.98,27.75,50.24
2015,MOZAMBIQUE,MOZ,-0.49,0.17,10.00,34.13,25.36,47.37
1996,MYANMAR,MMR,-1.77,0.32,4.00,3.92,0.98,11.22
1998,MYANMAR,MMR,-1.85,0.33,4.00,4.90,0.98,9.76
2000,MYANMAR,MMR,-2.06,0.31,4.00,2.94,0.00,6.83
2002,MYANMAR,MMR,-2.08,0.23,5.00,0.49,0.00,4.39
2003,MYANMAR,MMR,-2.04,0.20,5.00,1.47,0.49,2.93
2004,MYANMAR,MMR,-2.34,0.20,6.00,0.00,0.00,2.44
2005,MYANMAR,MMR,-2.18,0.19,6.00,1.47,0.00,2.44
2006,MYANMAR,MMR,-2.22,0.21,6.00,0.98,0.00,2.93
2007,MYANMAR,MMR,-2.29,0.22,6.00,0.49,0.00,2.90
2008,MYANMAR,MMR,-2.22,0.21,6.00,0.49,0.48,2.90
2009,MYANMAR,MMR,-2.25,0.21,6.00,1.44,0.00,2.86
2010,MYANMAR,MMR,-2.25,0.21,6.00,0.96,0.00,2.86
2011,MYANMAR,MMR,-2.13,0.21,6.00,1.42,0.00,2.83
2012,MYANMAR,MMR,-1.85,0.22,7.00,2.37,1.42,6.13
2013,MYANMAR,MMR,-1.49,0.18,10.00,5.21,2.83,10.85
2014,MYANMAR,MMR,-1.39,0.18,11.00,5.77,3.83,12.44
2015,MYANMAR,MMR,-1.26,0.18,11.00,7.21,4.78,15.79
1996,NAMIBIA,NAM,0.38,0.32,4.00,64.22,47.32,77.56
1998,NAMIBIA,NAM,0.16,0.27,6.00,56.37,36.59,69.76
2000,NAMIBIA,NAM,0.27,0.24,6.00,61.27,45.37,73.17
2002,NAMIBIA,NAM,0.50,0.20,8.00,66.67,57.07,75.12
2003,NAMIBIA,NAM,0.22,0.18,8.00,60.78,51.71,66.34
2004,NAMIBIA,NAM,0.16,0.17,9.00,60.29,49.76,65.85
2005,NAMIBIA,NAM,0.12,0.16,9.00,56.86,50.24,62.93
2006,NAMIBIA,NAM,0.12,0.18,9.00,56.37,49.76,63.90
2007,NAMIBIA,NAM,-0.03,0.18,9.00,52.91,41.55,58.45
2008,NAMIBIA,NAM,0.17,0.18,8.00,56.31,51.21,64.25
2009,NAMIBIA,NAM,0.10,0.16,10.00,54.55,47.62,62.86
2010,NAMIBIA,NAM,0.08,0.16,10.00,54.07,46.19,61.90
2011,NAMIBIA,NAM,0.04,0.16,10.00,54.03,43.40,60.38
2012,NAMIBIA,NAM,0.08,0.19,9.00,54.50,44.34,63.68
2013,NAMIBIA,NAM,0.09,0.18,9.00,55.45,45.75,63.68
2014,NAMIBIA,NAM,-0.01,0.19,9.00,52.88,42.11,62.68
2015,NAMIBIA,NAM,-0.08,0.17,10.00,50.96,41.15,59.81
1996,NAURU,NRU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,NAURU,NRU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,NAURU,NRU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,NAURU,NRU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,NAURU,NRU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,NAURU,NRU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,NAURU,NRU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,NAURU,NRU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2007,NAURU,NRU,-0.74,0.62,1.00,22.82,2.90,60.39
2008,NAURU,NRU,-0.89,0.45,1.00,17.48,2.90,51.21
2009,NAURU,NRU,-1.02,0.42,1.00,15.79,3.33,40.00
2010,NAURU,NRU,-1.06,0.43,1.00,14.35,2.86,40.48
2011,NAURU,NRU,-1.10,0.42,1.00,12.32,2.83,36.79
2012,NAURU,NRU,-1.19,0.44,1.00,11.37,1.89,33.96
2013,NAURU,NRU,-1.38,0.47,1.00,7.11,1.42,30.66
2014,NAURU,NRU,-1.26,0.71,1.00,8.65,0.00,50.72
2015,NAURU,NRU,-1.24,0.68,1.00,8.17,0.00,49.76
1996,NEPAL,NPL,-0.55,0.42,2.00,27.45,11.22,56.59
1998,NEPAL,NPL,-0.43,0.36,3.00,31.86,15.12,56.10
2000,NEPAL,NPL,-0.56,0.32,4.00,28.43,13.66,52.68
2002,NEPAL,NPL,-0.58,0.26,5.00,30.39,18.54,49.27
2003,NEPAL,NPL,-0.42,0.21,5.00,39.22,20.98,50.73
2004,NEPAL,NPL,-0.53,0.20,7.00,30.88,19.02,46.83
2005,NEPAL,NPL,-0.50,0.19,7.00,34.31,22.93,48.78
2006,NEPAL,NPL,-0.50,0.21,7.00,33.33,20.98,50.24
2007,NEPAL,NPL,-0.55,0.21,7.00,29.61,19.32,47.83
2008,NEPAL,NPL,-0.62,0.19,7.00,29.61,17.39,44.93
2009,NEPAL,NPL,-0.70,0.17,9.00,26.32,17.62,37.14
2010,NEPAL,NPL,-0.74,0.17,9.00,24.88,16.19,35.71
2011,NEPAL,NPL,-0.72,0.16,9.00,25.12,18.40,35.38
2012,NEPAL,NPL,-0.80,0.17,10.00,23.70,13.21,33.02
2013,NEPAL,NPL,-0.85,0.17,10.00,22.75,12.74,31.13
2014,NEPAL,NPL,-0.85,0.19,10.00,21.15,10.53,31.58
2015,NEPAL,NPL,-0.79,0.18,10.00,25.00,12.92,34.93
1996,NETHERLANDS,NLD,1.81,0.27,6.00,98.04,90.24,100.00
1998,NETHERLANDS,NLD,1.89,0.27,6.00,98.04,93.17,100.00
2000,NETHERLANDS,NLD,2.08,0.23,6.00,99.51,94.63,100.00
2002,NETHERLANDS,NLD,1.86,0.23,6.00,99.02,91.71,100.00
2003,NETHERLANDS,NLD,1.74,0.20,6.00,97.55,90.73,100.00
2004,NETHERLANDS,NLD,1.79,0.21,6.00,98.04,90.24,100.00
2005,NETHERLANDS,NLD,1.67,0.19,6.00,98.53,90.24,100.00
2006,NETHERLANDS,NLD,1.68,0.21,6.00,97.06,88.78,100.00
2007,NETHERLANDS,NLD,1.80,0.23,6.00,97.57,91.30,100.00
2008,NETHERLANDS,NLD,1.77,0.24,6.00,97.09,90.34,100.00
2009,NETHERLANDS,NLD,1.71,0.22,7.00,97.13,87.62,100.00
2010,NETHERLANDS,NLD,1.74,0.24,7.00,97.13,87.14,100.00
2011,NETHERLANDS,NLD,1.81,0.22,8.00,97.16,91.51,100.00
2012,NETHERLANDS,NLD,1.76,0.22,8.00,96.21,90.09,100.00
2013,NETHERLANDS,NLD,1.78,0.22,8.00,96.21,89.62,100.00
2014,NETHERLANDS,NLD,1.78,0.23,8.00,95.67,89.95,99.52
2015,NETHERLANDS,NLD,1.77,0.22,8.00,96.15,90.91,99.04
1996,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,NETHERLANDS ANTILLES (FORMER),ANT,0.61,0.33,1.00,70.10,57.07,81.95
2005,NETHERLANDS ANTILLES (FORMER),ANT,0.85,0.25,1.00,75.00,62.93,87.80
2006,NETHERLANDS ANTILLES (FORMER),ANT,0.85,0.32,1.00,75.49,60.49,91.22
2007,NETHERLANDS ANTILLES (FORMER),ANT,0.86,0.37,1.00,77.18,58.45,91.30
2008,NETHERLANDS ANTILLES (FORMER),ANT,0.88,0.39,1.00,78.64,57.49,92.27
2009,NETHERLANDS ANTILLES (FORMER),ANT,0.88,0.44,1.00,77.03,56.67,94.76
2010,NETHERLANDS ANTILLES (FORMER),ANT,0.87,0.48,1.00,77.03,53.81,95.24
2011,NETHERLANDS ANTILLES (FORMER),ANT,0.87,0.49,1.00,77.73,54.25,95.28
2012,NETHERLANDS ANTILLES (FORMER),ANT,0.84,0.52,1.00,76.78,53.30,95.28
2013,NETHERLANDS ANTILLES (FORMER),ANT,0.85,0.51,1.00,76.78,53.30,94.81
2014,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1996,NEW ZEALAND,NZL,1.97,0.27,6.00,99.02,94.15,100.00
1998,NEW ZEALAND,NZL,2.02,0.27,6.00,99.51,95.12,100.00
2000,NEW ZEALAND,NZL,1.71,0.23,6.00,95.10,90.24,99.51
2002,NEW ZEALAND,NZL,1.60,0.23,6.00,94.61,85.37,100.00
2003,NEW ZEALAND,NZL,1.67,0.20,6.00,96.57,89.27,100.00
2004,NEW ZEALAND,NZL,1.78,0.21,6.00,97.55,90.24,100.00
2005,NEW ZEALAND,NZL,1.65,0.19,6.00,97.06,88.29,100.00
2006,NEW ZEALAND,NZL,1.70,0.21,7.00,97.55,91.22,100.00
2007,NEW ZEALAND,NZL,1.72,0.22,7.00,96.60,87.92,100.00
2008,NEW ZEALAND,NZL,1.80,0.23,7.00,98.06,91.30,100.00
2009,NEW ZEALAND,NZL,1.84,0.22,7.00,99.04,92.38,100.00
2010,NEW ZEALAND,NZL,1.81,0.24,7.00,98.56,90.00,100.00
2011,NEW ZEALAND,NZL,1.97,0.22,8.00,100.00,94.34,100.00
2012,NEW ZEALAND,NZL,1.85,0.22,8.00,98.58,91.04,100.00
2013,NEW ZEALAND,NZL,1.83,0.22,8.00,98.10,91.04,100.00
2014,NEW ZEALAND,NZL,1.94,0.23,8.00,99.04,91.87,100.00
2015,NEW ZEALAND,NZL,1.95,0.22,8.00,99.04,91.87,100.00
1996,NICARAGUA,NIC,-0.36,0.29,5.00,37.25,20.98,56.59
1998,NICARAGUA,NIC,0.02,0.30,5.00,52.94,29.76,67.32
2000,NICARAGUA,NIC,-0.11,0.24,6.00,48.04,30.24,61.46
2002,NICARAGUA,NIC,-0.39,0.21,7.00,39.71,22.44,52.20
2003,NICARAGUA,NIC,-0.37,0.18,7.00,40.20,24.39,51.71
2004,NICARAGUA,NIC,-0.29,0.18,8.00,44.12,27.80,55.61
2005,NICARAGUA,NIC,-0.39,0.17,8.00,42.16,24.88,52.20
2006,NICARAGUA,NIC,-0.41,0.19,8.00,38.73,23.41,51.71
2007,NICARAGUA,NIC,-0.44,0.19,8.00,35.92,22.71,51.21
2008,NICARAGUA,NIC,-0.40,0.19,8.00,38.35,26.09,52.17
2009,NICARAGUA,NIC,-0.41,0.17,9.00,37.80,26.67,49.05
2010,NICARAGUA,NIC,-0.26,0.17,9.00,43.06,33.33,53.33
2011,NICARAGUA,NIC,-0.32,0.17,9.00,42.18,29.72,51.89
2012,NICARAGUA,NIC,-0.29,0.18,10.00,43.13,31.13,53.30
2013,NICARAGUA,NIC,-0.29,0.18,10.00,44.08,31.13,53.30
2014,NICARAGUA,NIC,-0.38,0.19,10.00,38.94,28.23,51.67
2015,NICARAGUA,NIC,-0.43,0.18,10.00,37.02,26.32,49.76
1996,NIGER,NER,-1.16,0.40,3.00,14.22,3.41,29.27
1998,NIGER,NER,-0.69,0.30,5.00,23.04,12.68,41.95
2000,NIGER,NER,-0.61,0.27,5.00,25.49,13.66,42.44
2002,NIGER,NER,-0.71,0.23,6.00,25.00,14.63,40.98
2003,NIGER,NER,-0.64,0.20,6.00,25.98,17.56,43.90
2004,NIGER,NER,-0.58,0.19,7.00,28.92,18.05,44.88
2005,NIGER,NER,-0.42,0.18,7.00,39.22,24.39,51.22
2006,NIGER,NER,-0.49,0.19,8.00,33.82,21.46,48.78
2007,NIGER,NER,-0.50,0.19,8.00,32.04,22.22,50.24
2008,NIGER,NER,-0.42,0.18,8.00,37.86,24.15,51.69
2009,NIGER,NER,-0.48,0.17,9.00,34.45,24.76,45.71
2010,NIGER,NER,-0.51,0.16,9.00,34.45,24.29,43.81
2011,NIGER,NER,-0.52,0.16,9.00,33.65,23.11,43.40
2012,NIGER,NER,-0.60,0.18,9.00,30.33,22.17,42.92
2013,NIGER,NER,-0.56,0.18,9.00,31.28,22.64,44.81
2014,NIGER,NER,-0.71,0.18,9.00,26.92,16.75,35.89
2015,NIGER,NER,-0.73,0.18,9.00,26.44,13.40,36.84
1996,NIGERIA,NGA,-0.82,0.32,4.00,22.55,8.78,39.02
1998,NIGERIA,NGA,-0.93,0.27,6.00,17.16,8.29,28.78
2000,NIGERIA,NGA,-0.74,0.22,7.00,20.59,13.66,35.12
2002,NIGERIA,NGA,-1.23,0.20,8.00,11.76,5.85,19.51
2003,NIGERIA,NGA,-1.24,0.18,8.00,10.29,3.90,17.56
2004,NIGERIA,NGA,-1.32,0.17,9.00,8.33,4.88,15.12
2005,NIGERIA,NGA,-0.77,0.16,9.00,23.53,16.10,34.63
2006,NIGERIA,NGA,-0.89,0.17,10.00,19.12,12.68,27.80
2007,NIGERIA,NGA,-0.87,0.17,10.00,19.90,12.56,28.99
2008,NIGERIA,NGA,-0.78,0.17,10.00,21.84,16.43,33.82
2009,NIGERIA,NGA,-0.73,0.16,10.00,25.36,17.62,35.71
2010,NIGERIA,NGA,-0.71,0.16,10.00,26.32,19.05,36.19
2011,NIGERIA,NGA,-0.67,0.16,11.00,27.49,21.23,36.79
2012,NIGERIA,NGA,-0.71,0.17,11.00,26.07,18.40,36.79
2013,NIGERIA,NGA,-0.66,0.17,11.00,27.01,18.87,37.74
2014,NIGERIA,NGA,-0.81,0.17,11.00,23.56,12.44,32.06
2015,NIGERIA,NGA,-0.84,0.17,11.00,21.63,12.44,30.62
1996,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2007,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009,NIUE,NIU,-0.95,0.53,1.00,19.62,2.86,51.43
2010,NIUE,NIU,-0.98,0.48,1.00,18.66,2.86,46.19
2011,NIUE,NIU,-0.94,0.51,1.00,19.91,2.83,50.94
2012,NIUE,NIU,-0.90,0.56,1.00,21.80,2.83,53.30
2013,NIUE,NIU,-0.91,0.56,1.00,20.85,2.36,53.30
2014,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1996,NORWAY,NOR,1.49,0.27,6.00,93.63,83.41,98.54
1998,NORWAY,NOR,1.42,0.27,6.00,92.65,80.49,97.56
2000,NORWAY,NOR,1.12,0.23,6.00,84.31,76.59,93.66
2002,NORWAY,NOR,1.23,0.23,6.00,85.78,75.12,94.63
2003,NORWAY,NOR,1.29,0.20,6.00,88.24,78.54,94.63
2004,NORWAY,NOR,1.46,0.21,6.00,90.69,80.49,99.51
2005,NORWAY,NOR,1.45,0.19,6.00,91.18,83.41,99.02
2006,NORWAY,NOR,1.23,0.21,7.00,86.27,77.07,94.15
2007,NORWAY,NOR,1.33,0.22,7.00,87.86,79.23,95.65
2008,NORWAY,NOR,1.38,0.23,7.00,90.29,80.19,96.14
2009,NORWAY,NOR,1.47,0.22,7.00,92.34,81.90,98.57
2010,NORWAY,NOR,1.51,0.24,7.00,92.82,82.86,99.52
2011,NORWAY,NOR,1.60,0.22,8.00,94.31,86.79,99.53
2012,NORWAY,NOR,1.54,0.22,8.00,92.42,85.38,99.06
2013,NORWAY,NOR,1.66,0.22,8.00,94.79,87.26,100.00
2014,NORWAY,NOR,1.64,0.23,8.00,92.31,88.04,99.04
2015,NORWAY,NOR,1.63,0.22,8.00,92.31,87.08,99.04
1996,OMAN,OMN,-0.07,0.32,4.00,49.02,25.85,65.37
1998,OMAN,OMN,-0.12,0.33,4.00,47.06,23.90,66.34
2000,OMAN,OMN,0.02,0.31,4.00,54.41,31.22,68.29
2002,OMAN,OMN,0.71,0.25,5.00,72.06,61.95,82.93
2003,OMAN,OMN,0.67,0.22,4.00,71.08,62.44,79.51
2004,OMAN,OMN,0.66,0.23,4.00,70.59,64.39,79.02
2005,OMAN,OMN,0.53,0.19,5.00,65.69,59.02,73.17
2006,OMAN,OMN,0.59,0.22,5.00,68.14,57.56,77.07
2007,OMAN,OMN,0.62,0.21,6.00,70.39,59.42,79.23
2008,OMAN,OMN,0.71,0.22,6.00,72.82,62.80,81.64
2009,OMAN,OMN,0.54,0.20,7.00,69.38,57.14,75.71
2010,OMAN,OMN,0.46,0.21,7.00,66.99,54.29,75.71
2011,OMAN,OMN,0.34,0.20,7.00,61.14,52.83,74.53
2012,OMAN,OMN,0.48,0.23,7.00,67.30,55.19,76.89
2013,OMAN,OMN,0.48,0.22,7.00,67.77,56.13,76.89
2014,OMAN,OMN,0.69,0.23,7.00,73.56,63.16,81.34
2015,OMAN,OMN,0.58,0.22,7.00,71.63,59.81,79.43
1996,PAKISTAN,PAK,-0.45,0.32,4.00,30.88,18.54,55.61
1998,PAKISTAN,PAK,-0.49,0.30,5.00,27.94,15.61,52.68
2000,PAKISTAN,PAK,-0.73,0.27,6.00,21.08,12.68,37.56
2002,PAKISTAN,PAK,-0.79,0.22,7.00,21.08,13.17,37.56
2003,PAKISTAN,PAK,-0.73,0.18,8.00,23.04,17.07,39.02
2004,PAKISTAN,PAK,-0.88,0.18,9.00,18.14,11.71,29.27
2005,PAKISTAN,PAK,-0.61,0.17,9.00,26.47,19.51,44.39
2006,PAKISTAN,PAK,-0.45,0.18,10.00,35.29,23.41,50.73
2007,PAKISTAN,PAK,-0.50,0.18,10.00,31.55,22.22,49.28
2008,PAKISTAN,PAK,-0.57,0.17,10.00,31.55,19.81,46.38
2009,PAKISTAN,PAK,-0.55,0.16,10.00,33.01,23.81,43.81
2010,PAKISTAN,PAK,-0.58,0.16,10.00,30.62,22.38,41.90
2011,PAKISTAN,PAK,-0.63,0.16,11.00,28.91,21.70,38.21
2012,PAKISTAN,PAK,-0.71,0.17,11.00,25.59,18.40,36.32
2013,PAKISTAN,PAK,-0.70,0.17,11.00,26.07,17.92,36.32
2014,PAKISTAN,PAK,-0.69,0.18,11.00,28.37,16.75,38.76
2015,PAKISTAN,PAK,-0.62,0.18,11.00,29.33,17.70,42.58
1996,PALAU,PLW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,PALAU,PLW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,PALAU,PLW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,PALAU,PLW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,PALAU,PLW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,PALAU,PLW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,PALAU,PLW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,PALAU,PLW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2007,PALAU,PLW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,PALAU,PLW,-0.73,0.45,1.00,23.79,5.31,54.11
2009,PALAU,PLW,-0.85,0.42,1.00,22.49,5.24,47.62
2010,PALAU,PLW,-0.89,0.43,1.00,20.10,4.29,46.19
2011,PALAU,PLW,-0.91,0.42,1.00,21.33,3.77,43.40
2012,PALAU,PLW,-1.00,0.44,1.00,17.54,2.83,43.40
2013,PALAU,PLW,-1.00,0.47,1.00,16.11,2.83,45.75
2014,PALAU,PLW,-0.84,0.71,1.00,22.60,2.39,64.11
2015,PALAU,PLW,-0.82,0.68,1.00,22.12,2.39,63.16
1996,PANAMA,PAN,0.54,0.32,4.00,68.63,52.20,83.90
1998,PANAMA,PAN,0.81,0.30,5.00,76.96,61.95,91.22
2000,PANAMA,PAN,0.56,0.24,6.00,69.12,57.07,80.98
2002,PANAMA,PAN,0.46,0.23,6.00,65.20,56.59,75.12
2003,PANAMA,PAN,0.32,0.18,7.00,63.24,54.15,68.78
2004,PANAMA,PAN,0.27,0.18,8.00,64.22,54.15,69.27
2005,PANAMA,PAN,0.19,0.17,8.00,58.33,52.68,64.88
2006,PANAMA,PAN,0.32,0.19,8.00,60.29,54.63,69.76
2007,PANAMA,PAN,0.38,0.19,8.00,63.11,55.56,71.98
2008,PANAMA,PAN,0.60,0.19,8.00,69.90,60.87,78.74
2009,PANAMA,PAN,0.38,0.17,9.00,63.16,53.81,72.86
2010,PANAMA,PAN,0.38,0.17,9.00,63.64,54.29,74.29
2011,PANAMA,PAN,0.43,0.17,9.00,64.93,55.66,75.47
2012,PANAMA,PAN,0.38,0.18,10.00,63.51,54.72,73.11
2013,PANAMA,PAN,0.36,0.18,10.00,63.03,54.25,73.58
2014,PANAMA,PAN,0.37,0.19,9.00,65.38,54.55,73.68
2015,PANAMA,PAN,0.37,0.19,9.00,65.38,55.50,72.73
1996,PAPUA NEW GUINEA,PNG,-0.51,0.32,4.00,28.92,17.56,53.66
1998,PAPUA NEW GUINEA,PNG,-0.57,0.30,5.00,25.98,14.15,50.73
2000,PAPUA NEW GUINEA,PNG,-0.49,0.27,6.00,30.39,16.10,52.68
2002,PAPUA NEW GUINEA,PNG,-0.61,0.23,6.00,28.43,18.54,43.90
2003,PAPUA NEW GUINEA,PNG,-0.67,0.19,6.00,25.00,17.56,41.46
2004,PAPUA NEW GUINEA,PNG,-0.77,0.19,7.00,22.06,14.63,36.10
2005,PAPUA NEW GUINEA,PNG,-0.95,0.18,7.00,18.63,11.22,25.37
2006,PAPUA NEW GUINEA,PNG,-0.76,0.20,7.00,22.06,14.15,38.05
2007,PAPUA NEW GUINEA,PNG,-0.60,0.20,7.00,28.16,17.87,44.44
2008,PAPUA NEW GUINEA,PNG,-0.68,0.18,8.00,27.18,16.43,39.61
2009,PAPUA NEW GUINEA,PNG,-0.57,0.17,8.00,31.58,22.38,43.81
2010,PAPUA NEW GUINEA,PNG,-0.55,0.17,8.00,33.01,22.38,42.38
2011,PAPUA NEW GUINEA,PNG,-0.51,0.17,8.00,34.60,23.11,43.40
2012,PAPUA NEW GUINEA,PNG,-0.51,0.18,8.00,33.18,23.58,45.28
2013,PAPUA NEW GUINEA,PNG,-0.50,0.18,8.00,33.18,23.58,45.75
2014,PAPUA NEW GUINEA,PNG,-0.34,0.20,8.00,41.35,28.71,52.63
2015,PAPUA NEW GUINEA,PNG,-0.55,0.19,8.00,31.25,20.10,46.41
