Year,Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper
2004,MONGOLIA,MNG,-0.02,0.21,9.00,51.20,42.86,60.48
2005,MONGOLIA,MNG,-0.23,0.19,10.00,46.41,36.19,54.76
2006,MONGOLIA,MNG,-0.34,0.19,10.00,44.98,30.00,53.33
2007,MONGOLIA,MNG,-0.38,0.20,11.00,44.02,27.62,52.86
2008,MONGOLIA,MNG,-0.37,0.19,12.00,42.31,30.14,53.59
2009,MONGOLIA,MNG,-0.28,0.15,15.00,46.45,37.26,54.25
2010,MONGOLIA,MNG,-0.39,0.15,15.00,43.13,32.08,50.47
2011,MONGOLIA,MNG,-0.30,0.14,15.00,46.95,36.45,53.27
2012,MONGOLIA,MNG,-0.39,0.14,16.00,43.19,32.71,50.93
2013,MONGOLIA,MNG,-0.38,0.14,15.00,43.66,32.71,50.93
2014,MONGOLIA,MNG,-0.35,0.15,13.00,41.35,31.58,54.07
2015,MONGOLIA,MNG,-0.39,0.14,15.00,40.87,30.14,51.67
1996,MONTENEGRO,MNE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,MONTENEGRO,MNE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,MONTENEGRO,MNE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,MONTENEGRO,MNE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,MONTENEGRO,MNE,-0.36,0.40,1.00,43.06,17.62,61.43
2004,MONTENEGRO,MNE,-0.35,0.30,1.00,43.06,20.00,58.57
2005,MONTENEGRO,MNE,-0.28,0.33,2.00,44.50,24.76,58.57
2006,MONTENEGRO,MNE,-0.34,0.25,7.00,44.50,26.19,55.24
2007,MONTENEGRO,MNE,-0.19,0.22,8.00,49.76,35.71,58.10
2008,MONTENEGRO,MNE,-0.07,0.17,11.00,53.37,43.54,58.85
2009,MONTENEGRO,MNE,0.07,0.16,11.00,56.40,49.53,61.79
2010,MONTENEGRO,MNE,0.00,0.14,12.00,54.98,47.64,61.32
2011,MONTENEGRO,MNE,-0.02,0.14,11.00,55.40,48.60,61.21
2012,MONTENEGRO,MNE,0.00,0.14,11.00,56.34,48.60,60.28
2013,MONTENEGRO,MNE,0.03,0.14,11.00,54.93,49.53,59.35
2014,MONTENEGRO,MNE,0.07,0.15,10.00,60.58,49.28,65.55
2015,MONTENEGRO,MNE,0.03,0.15,11.00,57.69,48.33,65.07
1996,MOROCCO,MAR,0.24,0.21,5.00,58.37,48.57,64.29
1998,MOROCCO,MAR,0.24,0.21,7.00,59.81,49.52,68.10
2000,MOROCCO,MAR,0.14,0.17,8.00,55.98,47.62,63.33
2002,MOROCCO,MAR,-0.01,0.17,10.00,52.15,45.24,60.00
2003,MOROCCO,MAR,-0.05,0.18,11.00,50.72,43.33,59.52
2004,MOROCCO,MAR,0.02,0.16,12.00,53.59,44.76,60.00
2005,MOROCCO,MAR,-0.12,0.16,12.00,50.72,40.95,56.67
2006,MOROCCO,MAR,-0.25,0.15,14.00,47.85,39.52,53.33
2007,MOROCCO,MAR,-0.27,0.15,14.00,46.89,37.14,52.86
2008,MOROCCO,MAR,-0.29,0.14,15.00,47.60,37.80,53.59
2009,MOROCCO,MAR,-0.19,0.14,15.00,50.24,42.45,55.66
2010,MOROCCO,MAR,-0.16,0.14,15.00,50.24,43.40,57.08
2011,MOROCCO,MAR,-0.22,0.13,16.00,48.83,41.12,55.61
2012,MOROCCO,MAR,-0.20,0.13,17.00,49.77,42.52,56.54
2013,MOROCCO,MAR,-0.24,0.13,17.00,47.42,40.65,53.74
2014,MOROCCO,MAR,-0.05,0.14,15.00,56.25,45.93,64.11
2015,MOROCCO,MAR,-0.08,0.14,14.00,54.81,44.98,60.77
1996,MOZAMBIQUE,MOZ,-0.85,0.21,5.00,23.92,10.95,34.29
1998,MOZAMBIQUE,MOZ,-0.84,0.21,7.00,22.49,12.38,33.81
2000,MOZAMBIQUE,MOZ,-0.77,0.17,7.00,27.75,17.14,35.71
2002,MOZAMBIQUE,MOZ,-0.65,0.18,10.00,32.06,20.48,43.33
2003,MOZAMBIQUE,MOZ,-0.68,0.17,11.00,29.19,19.52,40.95
2004,MOZAMBIQUE,MOZ,-0.65,0.16,13.00,32.06,19.05,40.00
2005,MOZAMBIQUE,MOZ,-0.61,0.15,13.00,33.49,23.33,41.90
2006,MOZAMBIQUE,MOZ,-0.60,0.14,16.00,33.01,23.81,44.29
2007,MOZAMBIQUE,MOZ,-0.60,0.14,16.00,33.49,22.38,44.76
2008,MOZAMBIQUE,MOZ,-0.61,0.14,16.00,33.65,21.53,42.11
2009,MOZAMBIQUE,MOZ,-0.59,0.14,16.00,35.07,22.17,43.87
2010,MOZAMBIQUE,MOZ,-0.47,0.14,15.00,39.34,30.19,47.64
2011,MOZAMBIQUE,MOZ,-0.57,0.13,15.00,33.33,25.23,44.86
2012,MOZAMBIQUE,MOZ,-0.59,0.14,15.00,33.80,23.83,45.33
2013,MOZAMBIQUE,MOZ,-0.84,0.13,16.00,22.07,14.49,33.18
2014,MOZAMBIQUE,MOZ,-0.83,0.14,14.00,21.63,13.40,32.06
2015,MOZAMBIQUE,MOZ,-0.87,0.14,13.00,19.71,11.96,29.67
1996,MYANMAR,MMR,-1.48,0.21,5.00,6.70,1.90,14.29
1998,MYANMAR,MMR,-1.44,0.22,5.00,7.66,1.90,16.19
2000,MYANMAR,MMR,-1.33,0.18,6.00,9.57,2.38,17.14
2002,MYANMAR,MMR,-1.63,0.20,7.00,2.39,0.00,8.57
2003,MYANMAR,MMR,-1.63,0.20,7.00,3.35,0.48,8.57
2004,MYANMAR,MMR,-1.68,0.19,8.00,3.35,0.48,7.62
2005,MYANMAR,MMR,-1.65,0.19,8.00,2.39,0.48,9.05
2006,MYANMAR,MMR,-1.47,0.20,9.00,4.31,1.43,11.43
2007,MYANMAR,MMR,-1.47,0.20,9.00,5.26,1.43,11.43
2008,MYANMAR,MMR,-1.47,0.19,9.00,3.85,1.44,11.00
2009,MYANMAR,MMR,-1.47,0.19,9.00,3.79,1.42,11.79
2010,MYANMAR,MMR,-1.51,0.18,9.00,2.84,1.42,10.38
2011,MYANMAR,MMR,-1.43,0.17,10.00,3.76,1.40,13.55
2012,MYANMAR,MMR,-1.34,0.16,11.00,5.63,2.34,15.42
2013,MYANMAR,MMR,-1.21,0.14,14.00,10.33,4.21,15.89
2014,MYANMAR,MMR,-1.17,0.15,13.00,8.65,4.78,18.18
2015,MYANMAR,MMR,-1.22,0.15,13.00,7.69,3.83,15.79
1996,NAMIBIA,NAM,0.20,0.21,5.00,57.42,48.57,64.29
1998,NAMIBIA,NAM,0.20,0.21,7.00,58.37,47.14,67.62
2000,NAMIBIA,NAM,0.20,0.17,7.00,57.89,49.52,63.33
2002,NAMIBIA,NAM,0.26,0.17,10.00,59.81,51.90,64.76
2003,NAMIBIA,NAM,0.25,0.17,10.00,60.77,51.43,64.29
2004,NAMIBIA,NAM,0.00,0.16,11.00,52.15,44.76,59.52
2005,NAMIBIA,NAM,-0.07,0.15,11.00,51.67,43.33,58.10
2006,NAMIBIA,NAM,0.11,0.15,11.00,55.50,50.48,60.95
2007,NAMIBIA,NAM,0.09,0.15,12.00,55.98,50.48,59.52
2008,NAMIBIA,NAM,0.37,0.15,12.00,60.58,56.94,68.90
2009,NAMIBIA,NAM,0.22,0.14,14.00,61.14,54.72,62.74
2010,NAMIBIA,NAM,0.18,0.14,14.00,60.66,54.25,63.21
2011,NAMIBIA,NAM,0.16,0.14,14.00,60.56,53.27,62.15
2012,NAMIBIA,NAM,0.25,0.14,13.00,60.56,56.54,65.42
2013,NAMIBIA,NAM,0.26,0.14,14.00,60.09,55.14,64.95
2014,NAMIBIA,NAM,0.14,0.15,13.00,62.98,54.07,67.94
2015,NAMIBIA,NAM,0.19,0.14,14.00,61.54,56.46,66.99
1996,NAURU,NRU,0.77,0.73,1.00,75.12,36.19,100.00
1998,NAURU,NRU,0.90,0.71,1.00,78.47,43.81,100.00
2000,NAURU,NRU,0.86,0.71,1.00,78.47,42.38,100.00
2002,NAURU,NRU,0.83,0.73,1.00,75.12,42.86,100.00
2003,NAURU,NRU,0.81,0.75,1.00,75.60,40.48,100.00
2004,NAURU,NRU,0.81,0.74,1.00,75.12,40.00,100.00
2005,NAURU,NRU,0.77,0.76,1.00,72.73,38.57,100.00
2006,NAURU,NRU,0.99,0.65,1.00,82.30,51.43,100.00
2007,NAURU,NRU,0.48,0.66,2.00,64.11,34.76,90.95
2008,NAURU,NRU,0.33,0.61,2.00,59.62,30.14,89.47
2009,NAURU,NRU,0.47,0.62,2.00,63.51,36.32,91.04
2010,NAURU,NRU,0.42,0.66,2.00,63.51,30.66,90.09
2011,NAURU,NRU,0.52,0.62,2.00,64.79,37.85,90.19
2012,NAURU,NRU,0.70,0.64,2.00,71.36,45.33,94.86
2013,NAURU,NRU,0.59,0.63,2.00,68.08,41.12,92.06
2014,NAURU,NRU,-1.11,0.78,1.00,10.58,0.48,64.11
2015,NAURU,NRU,-1.16,0.74,1.00,10.58,0.00,59.33
1996,NEPAL,NPL,-0.19,0.34,3.00,46.89,27.62,60.95
1998,NEPAL,NPL,-0.17,0.29,4.00,46.41,29.52,60.95
2000,NEPAL,NPL,-0.33,0.23,6.00,42.11,29.52,53.81
2002,NEPAL,NPL,-0.53,0.22,7.00,36.36,22.86,48.57
2003,NEPAL,NPL,-0.62,0.22,8.00,30.14,19.05,44.29
2004,NEPAL,NPL,-0.76,0.17,9.00,25.84,15.24,38.10
2005,NEPAL,NPL,-0.83,0.18,10.00,24.40,12.86,36.67
2006,NEPAL,NPL,-0.63,0.19,12.00,32.06,19.52,45.71
2007,NEPAL,NPL,-0.64,0.20,12.00,31.10,17.62,46.67
2008,NEPAL,NPL,-0.72,0.19,12.00,25.96,15.79,40.19
2009,NEPAL,NPL,-0.90,0.15,14.00,19.43,13.21,31.13
2010,NEPAL,NPL,-1.01,0.15,14.00,16.11,9.43,26.42
2011,NEPAL,NPL,-0.95,0.14,14.00,17.84,12.62,27.57
2012,NEPAL,NPL,-0.78,0.14,14.00,26.29,16.82,36.45
2013,NEPAL,NPL,-0.75,0.14,14.00,28.17,16.36,38.79
2014,NEPAL,NPL,-0.68,0.15,12.00,28.37,17.22,38.76
2015,NEPAL,NPL,-0.70,0.15,12.00,26.92,17.22,38.28
1996,NETHERLANDS,NLD,1.65,0.19,7.00,95.69,90.48,100.00
1998,NETHERLANDS,NLD,1.74,0.19,7.00,95.69,91.43,100.00
2000,NETHERLANDS,NLD,1.72,0.16,8.00,95.69,91.43,100.00
2002,NETHERLANDS,NLD,1.69,0.18,8.00,95.22,90.00,100.00
2003,NETHERLANDS,NLD,1.71,0.18,8.00,95.22,90.48,100.00
2004,NETHERLANDS,NLD,1.76,0.17,8.00,95.22,91.90,100.00
2005,NETHERLANDS,NLD,1.75,0.17,8.00,95.22,90.95,100.00
2006,NETHERLANDS,NLD,1.77,0.17,9.00,95.69,90.48,100.00
2007,NETHERLANDS,NLD,1.77,0.17,9.00,95.69,90.48,100.00
2008,NETHERLANDS,NLD,1.75,0.17,9.00,94.71,89.95,100.00
2009,NETHERLANDS,NLD,1.80,0.16,10.00,96.68,91.04,100.00
2010,NETHERLANDS,NLD,1.81,0.16,10.00,97.16,91.04,100.00
2011,NETHERLANDS,NLD,1.81,0.14,11.00,97.65,90.65,100.00
2012,NETHERLANDS,NLD,1.85,0.15,11.00,97.18,90.65,100.00
2013,NETHERLANDS,NLD,1.82,0.15,11.00,97.18,91.12,100.00
2014,NETHERLANDS,NLD,1.98,0.17,10.00,97.12,90.43,100.00
2015,NETHERLANDS,NLD,1.93,0.16,10.00,97.12,90.43,100.00
1996,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,NETHERLANDS ANTILLES (FORMER),ANT,0.93,0.34,1.00,81.34,61.43,91.90
2005,NETHERLANDS ANTILLES (FORMER),ANT,0.88,0.35,1.00,79.90,60.00,90.95
2006,NETHERLANDS ANTILLES (FORMER),ANT,0.86,0.39,1.00,76.08,59.05,90.48
2007,NETHERLANDS ANTILLES (FORMER),ANT,0.88,0.37,1.00,77.99,59.05,90.48
2008,NETHERLANDS ANTILLES (FORMER),ANT,0.78,0.34,2.00,73.08,59.33,89.47
2009,NETHERLANDS ANTILLES (FORMER),ANT,0.88,0.37,2.00,75.83,61.32,91.04
2010,NETHERLANDS ANTILLES (FORMER),ANT,0.89,0.41,1.00,77.73,61.32,91.04
2011,NETHERLANDS ANTILLES (FORMER),ANT,0.87,0.41,1.00,77.00,61.21,90.65
2012,NETHERLANDS ANTILLES (FORMER),ANT,0.89,0.40,1.00,76.06,60.28,90.19
2013,NETHERLANDS ANTILLES (FORMER),ANT,0.89,0.38,1.00,77.00,59.81,90.19
2014,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015,NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1996,NEW ZEALAND,NZL,1.83,0.19,7.00,98.56,93.33,100.00
1998,NEW ZEALAND,NZL,1.86,0.19,7.00,98.56,92.38,100.00
2000,NEW ZEALAND,NZL,1.76,0.16,7.00,96.17,92.38,100.00
2002,NEW ZEALAND,NZL,1.79,0.18,7.00,96.17,92.38,100.00
2003,NEW ZEALAND,NZL,1.85,0.18,8.00,96.65,92.86,100.00
2004,NEW ZEALAND,NZL,1.88,0.17,8.00,96.65,92.86,100.00
2005,NEW ZEALAND,NZL,1.85,0.17,8.00,97.13,91.90,100.00
2006,NEW ZEALAND,NZL,1.79,0.16,10.00,96.17,90.48,100.00
2007,NEW ZEALAND,NZL,1.83,0.16,10.00,96.65,90.95,100.00
2008,NEW ZEALAND,NZL,1.85,0.16,10.00,97.12,90.91,100.00
2009,NEW ZEALAND,NZL,1.94,0.16,10.00,99.05,92.92,100.00
2010,NEW ZEALAND,NZL,1.87,0.16,10.00,98.10,91.04,100.00
2011,NEW ZEALAND,NZL,1.91,0.14,11.00,98.59,92.52,100.00
2012,NEW ZEALAND,NZL,1.89,0.15,11.00,98.59,91.59,100.00
2013,NEW ZEALAND,NZL,1.87,0.15,11.00,98.12,91.59,100.00
2014,NEW ZEALAND,NZL,2.02,0.17,10.00,98.56,90.91,100.00
2015,NEW ZEALAND,NZL,2.02,0.16,10.00,98.08,92.34,100.00
1996,NICARAGUA,NIC,-0.59,0.20,7.00,31.58,20.95,42.86
1998,NICARAGUA,NIC,-0.72,0.21,7.00,27.27,17.14,37.14
2000,NICARAGUA,NIC,-0.93,0.16,8.00,22.01,11.90,31.43
2002,NICARAGUA,NIC,-0.73,0.18,10.00,28.71,18.10,37.62
2003,NICARAGUA,NIC,-0.57,0.18,11.00,33.01,22.86,44.29
2004,NICARAGUA,NIC,-0.77,0.16,13.00,24.88,15.24,37.14
2005,NICARAGUA,NIC,-0.64,0.16,13.00,32.54,20.95,40.95
2006,NICARAGUA,NIC,-0.77,0.16,15.00,25.36,15.24,39.05
2007,NICARAGUA,NIC,-0.79,0.16,15.00,23.92,15.24,37.14
2008,NICARAGUA,NIC,-0.80,0.15,15.00,22.60,14.83,36.36
2009,NICARAGUA,NIC,-0.80,0.14,16.00,22.75,16.51,35.85
2010,NICARAGUA,NIC,-0.84,0.14,16.00,24.17,13.21,33.02
2011,NICARAGUA,NIC,-0.72,0.14,16.00,27.23,18.69,37.38
2012,NICARAGUA,NIC,-0.72,0.14,17.00,29.11,17.29,38.79
2013,NICARAGUA,NIC,-0.65,0.14,16.00,31.92,21.03,42.52
2014,NICARAGUA,NIC,-0.68,0.15,14.00,28.85,18.18,38.76
2015,NICARAGUA,NIC,-0.70,0.15,14.00,27.88,17.22,38.28
1996,NIGER,NER,-1.00,0.31,4.00,17.70,6.19,34.76
1998,NIGER,NER,-0.74,0.26,6.00,26.79,12.38,42.86
2000,NIGER,NER,-0.93,0.23,6.00,21.53,10.48,33.33
2002,NIGER,NER,-0.78,0.22,8.00,26.79,12.86,39.52
2003,NIGER,NER,-0.66,0.22,8.00,29.67,17.62,43.81
2004,NIGER,NER,-0.73,0.21,9.00,28.71,14.29,40.48
2005,NIGER,NER,-0.80,0.20,9.00,26.79,12.86,40.00
2006,NIGER,NER,-0.64,0.18,11.00,31.10,19.52,44.29
2007,NIGER,NER,-0.65,0.18,11.00,30.62,18.57,45.24
2008,NIGER,NER,-0.73,0.17,11.00,25.48,16.27,38.76
2009,NIGER,NER,-0.52,0.15,12.00,36.97,25.00,46.70
2010,NIGER,NER,-0.52,0.15,12.00,35.07,26.42,47.17
2011,NIGER,NER,-0.39,0.14,13.00,43.66,30.84,50.47
2012,NIGER,NER,-0.68,0.14,13.00,30.99,18.22,42.06
2013,NIGER,NER,-0.70,0.14,14.00,29.58,19.16,40.65
2014,NIGER,NER,-0.69,0.15,13.00,27.40,16.75,38.76
2015,NIGER,NER,-0.61,0.15,13.00,30.77,20.10,41.63
1996,NIGERIA,NGA,-1.26,0.21,5.00,10.53,5.24,20.95
1998,NIGERIA,NGA,-1.27,0.21,7.00,9.57,4.29,19.52
2000,NIGERIA,NGA,-1.10,0.16,9.00,14.83,7.62,26.19
2002,NIGERIA,NGA,-1.48,0.17,11.00,4.31,1.90,10.48
2003,NIGERIA,NGA,-1.52,0.17,12.00,5.74,0.95,10.00
2004,NIGERIA,NGA,-1.43,0.16,13.00,6.70,3.33,12.38
2005,NIGERIA,NGA,-1.36,0.15,13.00,8.13,2.86,13.81
2006,NIGERIA,NGA,-1.08,0.14,16.00,13.40,8.10,23.33
2007,NIGERIA,NGA,-1.06,0.14,16.00,14.35,7.62,22.86
2008,NIGERIA,NGA,-1.06,0.14,16.00,14.42,8.13,22.01
2009,NIGERIA,NGA,-1.16,0.14,16.00,11.85,4.72,18.40
2010,NIGERIA,NGA,-1.17,0.14,16.00,12.32,4.72,18.40
2011,NIGERIA,NGA,-1.22,0.13,17.00,10.80,3.74,16.36
2012,NIGERIA,NGA,-1.18,0.13,17.00,10.33,4.67,16.82
2013,NIGERIA,NGA,-1.15,0.13,17.00,12.21,5.61,18.69
2014,NIGERIA,NGA,-1.09,0.14,15.00,11.54,7.66,19.62
2015,NIGERIA,NGA,-1.04,0.14,15.00,12.98,7.18,21.53
1996,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2007,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009,NIUE,NIU,-0.75,0.82,1.00,27.49,0.47,66.51
2010,NIUE,NIU,-0.72,0.75,1.00,27.96,0.47,65.09
2011,NIUE,NIU,-0.71,0.75,1.00,28.17,0.47,65.42
2012,NIUE,NIU,-0.77,0.74,1.00,27.23,0.47,64.02
2013,NIUE,NIU,-0.78,0.71,1.00,25.82,0.47,62.62
2014,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015,NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1996,NORWAY,NOR,1.89,0.19,7.00,99.52,93.81,100.00
1998,NORWAY,NOR,1.96,0.19,7.00,99.52,93.81,100.00
2000,NORWAY,NOR,1.81,0.16,7.00,98.56,93.33,100.00
2002,NORWAY,NOR,1.84,0.18,8.00,97.13,92.86,100.00
2003,NORWAY,NOR,1.89,0.18,8.00,97.61,92.86,100.00
2004,NORWAY,NOR,1.99,0.17,8.00,100.00,93.81,100.00
2005,NORWAY,NOR,1.91,0.17,8.00,98.56,92.86,100.00
2006,NORWAY,NOR,1.96,0.16,10.00,99.04,93.33,100.00
2007,NORWAY,NOR,1.92,0.16,10.00,99.04,92.38,100.00
2008,NORWAY,NOR,1.96,0.16,10.00,100.00,93.30,100.00
2009,NORWAY,NOR,1.89,0.16,10.00,98.10,92.45,100.00
2010,NORWAY,NOR,1.92,0.16,10.00,99.05,92.45,100.00
2011,NORWAY,NOR,1.89,0.14,11.00,98.12,92.52,100.00
2012,NORWAY,NOR,1.96,0.15,11.00,100.00,92.99,100.00
2013,NORWAY,NOR,1.98,0.15,11.00,100.00,93.93,100.00
2014,NORWAY,NOR,2.05,0.17,10.00,99.04,92.34,100.00
2015,NORWAY,NOR,2.02,0.16,10.00,98.56,92.34,100.00
1996,OMAN,OMN,0.69,0.21,5.00,66.99,60.48,83.33
1998,OMAN,OMN,0.63,0.22,5.00,69.38,60.00,81.43
2000,OMAN,OMN,0.63,0.18,5.00,69.38,60.95,78.57
2002,OMAN,OMN,0.55,0.19,6.00,65.07,59.05,76.19
2003,OMAN,OMN,0.56,0.21,5.00,65.07,59.05,77.62
2004,OMAN,OMN,0.60,0.20,6.00,68.90,59.52,80.48
2005,OMAN,OMN,0.40,0.20,7.00,60.77,54.29,70.48
2006,OMAN,OMN,0.37,0.20,7.00,61.72,55.24,69.52
2007,OMAN,OMN,0.51,0.18,8.00,65.07,59.05,73.81
2008,OMAN,OMN,0.71,0.18,8.00,71.15,61.72,83.73
2009,OMAN,OMN,0.66,0.17,9.00,68.72,62.26,78.77
2010,OMAN,OMN,0.64,0.17,9.00,67.30,62.74,79.25
2011,OMAN,OMN,0.54,0.15,9.00,66.20,62.15,73.83
2012,OMAN,OMN,0.59,0.16,9.00,67.61,62.15,74.30
2013,OMAN,OMN,0.57,0.17,9.00,67.14,61.68,74.30
2014,OMAN,OMN,0.58,0.18,8.00,72.60,65.55,77.99
2015,OMAN,OMN,0.46,0.18,8.00,68.75,61.24,75.12
1996,PAKISTAN,PAK,-0.67,0.21,5.00,28.71,17.14,41.90
1998,PAKISTAN,PAK,-0.77,0.21,6.00,24.88,15.71,36.67
2000,PAKISTAN,PAK,-0.95,0.17,8.00,19.62,10.95,31.43
2002,PAKISTAN,PAK,-0.75,0.18,9.00,28.23,16.67,37.62
2003,PAKISTAN,PAK,-0.73,0.17,11.00,28.23,17.62,40.48
2004,PAKISTAN,PAK,-0.83,0.16,12.00,20.57,14.29,34.76
2005,PAKISTAN,PAK,-0.88,0.16,12.00,21.53,12.86,32.86
2006,PAKISTAN,PAK,-0.84,0.15,15.00,23.44,13.33,34.29
2007,PAKISTAN,PAK,-0.88,0.15,15.00,21.53,12.38,32.38
2008,PAKISTAN,PAK,-0.97,0.15,15.00,19.23,9.57,25.36
2009,PAKISTAN,PAK,-0.84,0.15,15.00,21.33,15.09,33.96
2010,PAKISTAN,PAK,-0.74,0.14,15.00,27.49,17.92,36.79
2011,PAKISTAN,PAK,-0.91,0.13,16.00,19.72,13.55,30.37
2012,PAKISTAN,PAK,-0.90,0.14,16.00,19.25,13.08,31.31
2013,PAKISTAN,PAK,-0.87,0.14,15.00,21.13,13.55,32.24
2014,PAKISTAN,PAK,-0.78,0.15,13.00,23.56,14.35,35.41
2015,PAKISTAN,PAK,-0.79,0.15,13.00,23.56,13.88,33.01
1996,PALAU,PLW,0.77,0.73,1.00,75.12,36.19,100.00
1998,PALAU,PLW,0.90,0.71,1.00,78.47,43.81,100.00
2000,PALAU,PLW,0.86,0.71,1.00,78.47,42.38,100.00
2002,PALAU,PLW,0.83,0.73,1.00,75.12,42.86,100.00
2003,PALAU,PLW,0.81,0.75,1.00,75.60,40.48,100.00
2004,PALAU,PLW,0.81,0.74,1.00,75.12,40.00,100.00
2005,PALAU,PLW,0.77,0.76,1.00,72.73,38.57,100.00
2006,PALAU,PLW,0.99,0.65,1.00,82.30,51.43,100.00
2007,PALAU,PLW,0.91,0.70,1.00,80.38,47.62,100.00
2008,PALAU,PLW,0.77,0.57,3.00,72.60,50.24,93.78
2009,PALAU,PLW,0.82,0.57,3.00,73.93,51.89,95.75
2010,PALAU,PLW,0.74,0.61,3.00,71.56,47.64,93.87
2011,PALAU,PLW,0.89,0.57,3.00,77.46,54.67,97.66
2012,PALAU,PLW,0.91,0.59,3.00,77.46,53.74,98.13
2013,PALAU,PLW,0.91,0.58,3.00,77.93,53.74,97.66
2014,PALAU,PLW,0.24,0.65,2.00,64.90,22.01,86.12
2015,PALAU,PLW,0.22,0.63,2.00,63.46,21.53,85.17
1996,PANAMA,PAN,-0.27,0.21,6.00,42.58,30.95,54.29
1998,PANAMA,PAN,-0.17,0.21,7.00,45.93,33.81,56.19
2000,PANAMA,PAN,-0.22,0.16,8.00,44.50,35.71,53.33
2002,PANAMA,PAN,-0.10,0.18,8.00,49.28,39.52,58.57
2003,PANAMA,PAN,-0.14,0.18,10.00,47.85,40.48,57.62
2004,PANAMA,PAN,-0.10,0.16,12.00,50.24,42.38,58.57
2005,PANAMA,PAN,-0.14,0.16,12.00,49.76,40.48,56.67
2006,PANAMA,PAN,-0.16,0.16,13.00,50.24,42.38,55.24
2007,PANAMA,PAN,-0.21,0.16,13.00,48.80,39.52,54.76
2008,PANAMA,PAN,-0.22,0.16,13.00,50.00,38.28,55.02
2009,PANAMA,PAN,-0.13,0.14,14.00,51.66,43.87,58.02
2010,PANAMA,PAN,-0.11,0.14,14.00,51.66,44.81,59.91
2011,PANAMA,PAN,0.00,0.14,14.00,55.87,48.60,61.21
2012,PANAMA,PAN,-0.21,0.14,15.00,49.30,42.06,57.01
2013,PANAMA,PAN,-0.23,0.14,15.00,47.89,40.65,54.21
2014,PANAMA,PAN,-0.09,0.15,13.00,54.33,42.58,63.64
2015,PANAMA,PAN,-0.12,0.15,13.00,53.37,41.63,60.77
1996,PAPUA NEW GUINEA,PNG,-0.70,0.21,5.00,28.23,15.71,40.95
1998,PAPUA NEW GUINEA,PNG,-0.69,0.21,6.00,28.71,17.14,40.00
2000,PAPUA NEW GUINEA,PNG,-0.89,0.17,7.00,23.92,12.38,32.86
2002,PAPUA NEW GUINEA,PNG,-1.04,0.19,7.00,17.22,7.62,28.57
2003,PAPUA NEW GUINEA,PNG,-1.27,0.19,7.00,9.57,3.81,19.52
2004,PAPUA NEW GUINEA,PNG,-0.96,0.18,8.00,18.18,9.05,31.43
2005,PAPUA NEW GUINEA,PNG,-1.10,0.19,8.00,13.88,8.10,27.62
2006,PAPUA NEW GUINEA,PNG,-0.94,0.20,9.00,19.62,10.00,32.86
2007,PAPUA NEW GUINEA,PNG,-0.96,0.20,9.00,17.70,8.10,31.90
2008,PAPUA NEW GUINEA,PNG,-0.98,0.17,10.00,17.79,8.13,28.23
2009,PAPUA NEW GUINEA,PNG,-0.94,0.17,10.00,17.54,11.32,30.66
2010,PAPUA NEW GUINEA,PNG,-0.95,0.16,10.00,18.48,10.38,30.66
2011,PAPUA NEW GUINEA,PNG,-0.81,0.15,10.00,24.41,14.95,35.51
2012,PAPUA NEW GUINEA,PNG,-0.85,0.16,10.00,23.00,13.08,33.64
